2019-08-13 16:45:01 AliSpeech_C++SDK(INFO)[140214718076672]: getStartCommand:253 StartCommand: {"context":{"sdk":{"language":"C++","name":"nls-sdk-linux","version":"2.3.15"}},"header":{"appkey":"un2wEHfu32KN5ELW","message_id":"1748f1f5b40544bea75bc7058a9b826e","name":"StartTranscription","namespace":"SpeechTranscriber","task_id":"73bcd2184fd4467ab91e75b846133f09"},"payload":{"enable_intermediate_result":true,"enable_inverse_text_normalization":true,"enable_punctuation_prediction":true,"format":"pcm","sample_rate":8000}}
2019-08-13 16:46:07 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"55525d19fdc54b6ead31e0a6ee4c2921","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":3,"time":65550,"result":"啊，您就说，平常你都是在打折，不在塘路对吧","confidence":0.39488711953163147,"words":[],"status":20000000}}
2019-08-13 16:46:07 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:09 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:09 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"SentenceEnd","status":20000000,"message_id":"a39e5728cab5477ea6ee1d33c9a07da3","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":3,"time":66120,"begin_time":61190,"result":"啊，您就说，平常你都是在打折，不在塘路对吧","confidence":0.39488711953163147,"words":[],"status":20000000,"stash_result":{"sentenceId":0,"beginTime":0,"text":"","currentTime":0}}}
2019-08-13 16:46:09 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:09 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:09 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"SentenceBegin","status":20000000,"message_id":"6742bea2a4ad4649a0651338f73245d9","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":4,"time":66200}}
2019-08-13 16:46:09 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:10 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:10 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"f1089d0b40bf4d759c249f59d9e0beaa","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":4,"time":68150,"result":"哦行","confidence":0.29260724782943726,"words":[],"status":20000000}}
2019-08-13 16:46:10 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:10 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:10 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"29d0df6760664c849cc653d1a3b330e1","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":4,"time":68750,"result":"哦行，现在我们办","confidence":0.3623921275138855,"words":[],"status":20000000}}
2019-08-13 16:46:10 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:11 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:11 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"1fab6cb67e414a49abbd6ca17be64554","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":4,"time":69350,"result":"哦行，现在我们办理的话，只能","confidence":0.4000072777271271,"words":[],"status":20000000}}
2019-08-13 16:46:11 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:12 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:12 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"04c48079796546de9ac029a46e6dbd58","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":4,"time":69830,"result":"哦行，现在我们办理的话，只能到10个右边","confidence":0.374080091714859,"words":[],"status":20000000}}
2019-08-13 16:46:12 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:12 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:12 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"2ef4ea51d5ec4ce3b95f41241f47bd60","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":4,"time":70550,"result":"哦行，现在我们办理的话，只能到十这边来办理","confidence":0.3760990500450134,"words":[],"status":20000000}}
2019-08-13 16:46:12 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:13 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:13 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"3b5c27902a524c078bc52b08237c451e","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":4,"time":71150,"result":"哦行，现在我们办理的话，只能到十这边来办理我","confidence":0.36343833804130554,"words":[],"status":20000000}}
2019-08-13 16:46:13 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:13 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:13 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"f67d9f80a86e4516bc17a2c07e885ce6","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":4,"time":71750,"result":"哦行，现在我们办理的话，只能到十这边来办理我了解好好","confidence":0.3896753191947937,"words":[],"status":20000000}}
2019-08-13 16:46:13 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:14 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:14 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"39237870b0cf4c1ea49289dd52fc306b","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":4,"time":72350,"result":"哦行，现在我们办理的话，只能到十这边来办理我了解好好好","confidence":0.3900150656700134,"words":[],"status":20000000}}
2019-08-13 16:46:14 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:15 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:15 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"c7389e184e8c443a818ed99c2dd33b50","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":4,"time":72950,"result":"哦行，现在我们办理的话，只能到十这边来办理我了解好好好那您这边是没","confidence":0.3766925036907196,"words":[],"status":20000000}}
2019-08-13 16:46:15 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:15 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:15 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"2069de6a5c5941e0841f113b0ccdf780","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":4,"time":73550,"result":"哦行，现在我们办理的话，只能到十这边来办理我了解好好好那您这边是没法到成","confidence":0.39334356784820557,"words":[],"status":20000000}}
2019-08-13 16:46:15 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:16 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:16 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"52db85c0dcf1489c96e6286ab1f481c0","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":4,"time":74150,"result":"哦行，现在我们办理的话，只能到十这边来办理我了解好好好那您这边是没法到成都，没时","confidence":0.38636550307273865,"words":[],"status":20000000}}
2019-08-13 16:46:16 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:17 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:17 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"e067725216504ed88981e7ce3ed565ab","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":4,"time":74950,"result":"哦行，现在我们办理的话，只能到十这边来办理我了解好好好那您这边是没法到成都，没时间过来对吧","confidence":0.38588249683380127,"words":[],"status":20000000}}
2019-08-13 16:46:17 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:18 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:18 AliSpee
